"STATION","STATION_NAME","ELEVATION","LATITUDE","LONGITUDE","DATE","TPCP","EMXT","EMNT","MMXT","MMNT","MNTM"
"COOP:460094","ALBRIGHT WV US","371.6","39.4789","-79.6276",2006-08-01,1.84,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.4789","-79.6276",2006-09-01,3.44,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.4789","-79.6276",2006-10-01,4.23,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.4789","-79.6276",2006-11-01,3.16,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.4789","-79.6276",2006-12-01,1.66,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.4789","-79.6276",2007-01-01,4.02,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.4789","-79.6276",2007-02-01,1.18,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.4789","-79.6276",2007-03-01,3.88,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.4789","-79.6276",2007-04-01,5.19,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",1999-03-01,4.11,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",1999-04-01,3.57,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",1999-05-01,1.62,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",1999-06-01,1.64,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",1999-07-01,2.61,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",1999-08-01,1.73,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",1999-09-01,1.81,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",1999-10-01,3.1,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",1999-11-01,3.94,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",1999-12-01,2.38,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2000-01-01,1.59,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2000-02-01,5.45,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2000-03-01,3.18,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2000-04-01,3.62,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2000-05-01,4.21,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2000-06-01,6.3,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2000-07-01,5.55,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2000-08-01,1.7,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2000-09-01,3.61,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2000-10-01,1.5,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2000-11-01,2.13,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2000-12-01,2.13,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2001-01-01,2.72,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2001-02-01,2.67,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2001-03-01,2.86,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2001-04-01,2.97,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2001-05-01,3.94,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2001-06-01,3.42,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2001-07-01,6.75,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2001-08-01,3.86,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2001-09-01,2.86,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2001-10-01,1.23,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2001-11-01,2.06,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2001-12-01,2.74,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2002-01-01,3.12,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2002-02-01,1.3,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2002-03-01,3.09,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2002-04-01,5.78,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2002-05-01,5.2,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2002-06-01,4.12,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2002-07-01,6.14,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2002-08-01,2.04,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2002-09-01,3.06,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2002-10-01,4.03,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2002-11-01,3.48,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2002-12-01,3.2,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.6","39.48333","-79.63333",2003-01-01,2.49,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1995-01-01,3.44,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1995-02-01,2.35,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1995-03-01,1.97,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1995-04-01,2.19,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1995-05-01,4.37,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1995-06-01,2.56,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1995-07-01,2.5,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1995-08-01,3.13,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1995-09-01,1.69,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1995-10-01,3.05,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1995-11-01,3.92,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1995-12-01,2.74,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1996-01-01,5.52,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1996-03-01,4.51,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1996-04-01,3.64,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1996-05-01,8.4,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1996-06-01,4.71,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1996-07-01,8.01,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1996-08-01,2.68,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1996-09-01,5.48,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1996-10-01,3.95,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1996-11-01,3.12,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1996-12-01,4.02,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1997-01-01,2.36,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1997-02-01,1.45,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1997-03-01,5.42,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1997-04-01,1.91,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1997-05-01,4.77,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1997-06-01,3.02,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1997-07-01,4.08,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1997-08-01,5.68,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1997-09-01,4.49,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1997-10-01,1.13,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1997-11-01,5.27,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1997-12-01,2.85,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1998-01-01,4.15,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1998-02-01,3.23,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1998-03-01,3.31,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1998-04-01,4.5,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1998-05-01,4.4,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1998-06-01,8.2,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1998-07-01,3.41,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1998-08-01,5.58,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1998-09-01,3.25,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1998-10-01,1.7,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1998-11-01,0.87,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1998-12-01,2.09,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1999-01-01,5.66,NA,NA,NA,NA,NA
"COOP:460094","ALBRIGHT WV US","371.9","39.48333","-79.63333",1999-02-01,2.27,NA,NA,NA,NA,NA
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2005-01-01,3.17,NA,NA,NA,NA,NA
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2005-02-01,2.06,64,15,47,25.5,36.3
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2005-03-01,2.67,77,13,49.7,28.1,38.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2005-04-01,2.43,85,29,68.1,37.8,53
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2005-05-01,1.43,86,29,71.6,42.8,57.2
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2005-06-01,1.81,92,49,83.1,58.3,70.7
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2005-07-01,8.3,94,59,86,65,75.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2005-08-01,3.89,93,61,85.9,64.9,75.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2005-09-01,0.45,88,40,82.4,55.4,68.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2005-10-01,2.36,86,28,69.6,45.9,57.8
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2005-11-01,1.72,75,13,59.9,30,45
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2005-12-01,2.7,59,6,41.4,21.9,31.7
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2006-01-01,2.23,65,15,50.8,26.9,38.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2006-02-01,1.11,69,6,44.7,22.4,33.6
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2006-03-01,1,79,17,55,29.4,42.2
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2006-04-01,4.36,84,29,72.2,41,56.6
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2006-05-01,1.21,96,35,72.7,44,58.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2006-06-01,8.09,93,46,81,56.4,68.7
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2006-07-01,3.22,95,50,85.8,62.1,74
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2006-08-01,3.84,93,55,87.2,62.6,74.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2006-09-01,3.27,85,39,73.6,53,63.3
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2006-10-01,5.14,83,25,64.5,40.3,52.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2006-11-01,2.47,76,19,59.8,33.1,46.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2006-12-01,1.72,73,8,52.8,25.1,39
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2007-02-01,1.61,54,-2,36.5,15.5,26
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2007-03-01,4.84,82,19,62,32.8,47.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2007-04-01,4.32,85,20,62.9,37.2,50.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2007-05-01,3.18,90,33,78.8,48.2,63.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2007-06-01,3.12,92,49,83.2,57,70.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2007-07-01,2.55,93,51,83.9,58.7,71.3
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2007-08-01,2.28,98,52,91,62.7,76.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2007-09-01,2.06,95,39,84.9,53.5,69.2
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2007-10-01,4.36,91,27,74.9,46.2,60.6
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2007-11-01,1.42,74,16,55.9,30.3,43.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2007-12-01,3.39,72,12,48.5,28,38.3
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2008-01-01,2.52,69,3,41.9,20,31
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2008-02-01,1.72,71,13,47.6,26.1,36.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2008-03-01,3.71,72,21,56.2,29.7,43
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2008-04-01,3.99,84,27,68.1,41.4,54.8
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2008-05-01,2.82,85,32,72,45,58.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2008-06-01,4.12,94,48,84.3,57.9,71.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2008-07-01,3.94,93,50,84.9,58.6,71.8
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2008-08-01,4.24,90,51,82.2,57.5,69.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2008-09-01,2.61,91,43,81,55.4,68.2
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2008-10-01,0.67,84,24,66.9,38.1,52.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2008-11-01,2.42,76,11,52.8,26.9,39.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2008-12-01,4.23,67,9,46.6,26.4,36.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2009-01-01,4.48,61,-4,39.8,20,29.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2009-02-01,0.88,67,9,48,22.4,35.2
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2009-03-01,3.38,80,9,57.2,31.5,44.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2009-04-01,2.95,90,27,67.1,38.3,52.7
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2009-05-01,7.43,87,33,75.1,51,63.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2009-06-01,3.17,88,49,82.6,58.9,70.8
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2009-07-01,7.55,87,52,80.4,58.4,69.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2009-08-01,2.41,91,56,84.6,62.5,73.6
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2009-09-01,6.83,88,47,77.5,55.5,66.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2009-10-01,2.67,83,29,65.2,40.9,53.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2009-11-01,2.85,75,23,59.9,34.8,47.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2009-12-01,6.48,63,12,42.7,24.8,33.8
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2010-01-01,3.9,55,1,36.2,20.3,28.3
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2010-02-01,2.98,58,3,36.2,19.9,28.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2010-03-01,2.64,74,19,54.9,32.4,43.7
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2010-04-01,1.74,90,31,73.6,38.5,56.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2010-05-01,4.28,90,32,78.8,51.9,65.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2010-06-01,1.56,93,51,86,61.3,73.7
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2010-07-01,1.84,98,47,89.9,61.4,75.7
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2010-08-01,2.88,98,55,87.7,63.1,75.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2010-09-01,1.86,96,44,82.5,50.7,66.6
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2010-10-01,1.75,85,27,70.5,38.5,54.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2010-11-01,1.69,75,19,58.9,28.1,43.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2010-12-01,3.02,56,4,33.4,18.7,26.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2011-01-01,1.04,60,12,38.1,20.2,29.2
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2011-02-01,1.56,71,5,51.5,25.1,38.3
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2011-03-01,5.67,76,21,55.2,30.9,43.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2011-04-01,4.67,86,28,70.5,41.6,56.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2011-05-01,3.83,93,34,76.4,50,63.2
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2011-06-01,1.89,94,48,85,57.5,71.3
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2011-07-01,1.86,99,52,90.4,63.3,76.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2011-08-01,0.7,95,48,86.9,59.4,73.2
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2011-09-01,3.59,96,38,78.1,55.1,66.6
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2011-10-01,2.56,81,28,65.8,40.3,53.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2011-11-01,2.87,73,20,60.4,30.7,45.6
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2011-12-01,3.68,67,16,50,26.9,38.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2012-01-01,3.15,61,9,45.9,24,35
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2012-02-01,2.29,70,14,50.8,25.4,38.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2012-03-01,6.99,85,18,67.2,37.3,52.3
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2012-04-01,3.52,85,28,68.3,38.4,53.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2012-05-01,5.34,92,37,79.4,53.2,66.3
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2012-06-01,1.58,94,47,82,53.7,67.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2012-07-01,2.02,98,60,88.4,64.5,76.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2012-08-01,2.39,92,51,85.4,58.3,71.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2012-09-01,5.14,91,37,78.1,51.9,65
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2012-10-01,2.49,80,31,65.1,39.7,52.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2012-11-01,0.38,73,17,53.4,25,39.2
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2012-12-01,2.79,71,15,49.4,28.1,38.8
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2013-01-01,4.04,71,11,44.8,24,34.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2013-02-01,1.06,61,6,43.1,21.1,32.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2013-03-01,2.31,72,14,45.4,26.3,35.8
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2013-04-01,3.89,87,21,67.4,38.1,52.8
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2013-05-01,4.13,88,32,74,48.2,61.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2013-06-01,4.94,89,52,81.7,59.2,70.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2013-07-01,5.24,90,53,83.4,62.8,73.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2013-08-01,4.59,87,46,81.3,59.3,70.3
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2013-09-01,5,90,45,77.8,53.6,65.7
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2013-10-01,1.58,84,23,67.4,43.9,55.6
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2013-11-01,2.66,72,14,52.6,28.3,40.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2013-12-01,6.53,65,12,46.9,25,36
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2014-01-01,1.55,54,-9,36.9,11.2,24.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2014-02-01,3.6,64,10,44.4,21.5,32.9
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2014-03-01,3.16,72,0,52,22.9,37.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2014-04-01,3.24,85,25,68.8,37.2,53
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2014-05-01,2.36,91,35,77.8,48.5,63.2
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2014-06-01,1.91,90,47,84.2,58.6,71.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2014-07-01,2.16,91,48,83.4,58.7,71
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2014-08-01,5.36,90,51,81,59,70
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2014-09-01,1.89,88,41,78.1,56.6,67.4
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2014-10-01,4.58,80,29,67,41.6,54.3
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2014-11-01,2.11,75,9,49.8,25.4,37.6
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2014-12-01,3.11,65,20,47.4,29.8,38.6
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2015-01-01,2.17,66,0,40,20.4,30.2
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2015-02-01,2.62,67,-5,36.4,11.2,23.8
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2015-03-01,4.79,74,2,54.8,27.4,41.1
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2015-04-01,7.55,82,25,68.4,39,53.7
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2015-05-01,1.3,89,37,80,50.9,65.5
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2015-06-01,3.09,90,52,84.1,61.1,72.6
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2015-07-01,5.16,92,56,84.1,63.4,73.8
"COOP:460102","ALDERSON WV US","469.4","37.7272","-80.6592",2015-08-01,2.89,91,50,84.7,58.6,71.7
